889999,4
8303457,3
513157,3
25673,12
902468,7
25665,5
61910,7
107771,6
5485697,10
1194024,3
717051,4
1747432,4
218881,5
225159,3
7330418,4
46782,10
434489,7
513169,8
4049575,4
1976188,3
696464,4
473068,13
35817,4
45100,3
2758158,4
4087877,8
434486,16
2295540,5
25696,30
2318404,6
2731745,6
1094312,4
195615,6
3429619,8
1546659,3
968648,12
8162010,3
641693,3
1903017,94
7387004,4
35808,10
287868,155
202007,7
756224,4
10865,8
394771,4
4125887,3
1424762,4
25685,32
816989,8
1618227,3
327838,18
473062,3
10833,3
4741296,10
2206018,7
69507,3
137041,10
1679103,4
7151543,4
938227,8
3201050,6
69500,66
967090,36
510160,16
967093,5
2858377,4
528456,4
571699,4
971114,17
5388685,6
304721,64
1957910,9
700625,11
218835,3
368662,10
2561710,10
208629,3
4553908,3
3025498,12
9056192,3
2061999,8
10841,9
6085062,14
984605,76
112915,4
510177,24
452888,14
208632,31
2400569,4
570141,8
1948120,15
208624,10
6582395,6
3843081,4
35856,15
755140,6
6585108,4
773338,20
390388,4
640115,3
1095918,4
389072,4
1057542,9
4084624,4
1873076,44
7782204,3
3362652,3
3150695,20
39771,3
1540513,4
86668,14
11950,3
1904080,58
1474756,4
7599490,5
1095924,3
1913889,6
8391474,3
3534006,65
9644630,20
6002811,8
172224,13
796637,8
172229,9
6811755,6
1759116,4
2473934,3
2730670,8
1038322,3
1001947,4
510118,17
1811413,15
8641330,3
1238829,5
1815680,17
412453,12
583134,3
2384812,5
2401187,8
577691,8
497617,111
38706,19
2258868,3
4559911,44
368609,15
762582,3
2252122,12
188818,24
22425,6
1402558,9
333344,4
3719357,10
278074,4
577622,4
2361104,5
219997,28
8252640,8
577625,3
3581591,5
3368861,16
5098877,11
1229127,4
555700,7
4225772,8
6710635,3
1759109,8
1558621,11
10068687,8
833159,78
452813,4
2184679,3
549569,9
2184675,9
3362622,28
2725545,5
1071649,72
4115120,5
1598534,10
2428006,19
1231862,4
693677,28
5529152,7
184888,5
333324,8
937618,4
7714746,8
128516,4
8436893,4
188806,3
853760,89
85516,6
997072,17
8549909,4
85514,10
10122533,5
1244138,8
3406038,11
1562314,13
662437,6
33,159
1431507,11
188746,23
2406715,6
42,4
402643,13
3193309,20
41,9
1868472,5
7090021,3
1570934,11
81281,16
3699841,16
284185,34
2284661,14
515514,4
3631113,7
474161,56
2588581,3
730900,8
9056217,6
3054167,4
989193,3
3178387,10
1402645,4
2500758,7
95042,7
1355083,4
755195,10
3699878,4
721023,7
24652,7
878476,4
1100465,4
1100464,3
2001314,24
392574,20
4742796,5
6062742,4
1919016,6
7598300,26
254702,8
438493,7
1540576,26
3311037,4
3009100,14
3024435,3
95054,37
663531,4
1913806,19
2254366,8
6405709,4
3336660,8
1172316,12
139417,5
249902,148
627904,3
761854,4
651116,3
2573677,4
8339033,4
1345518,4
514675,25
4305995,5
1080532,9
2728022,4
484947,3
2451911,7
903622,3
2556443,4
188776,29
1558596,12
1836067,9
331178,5
5352276,4
8045632,4
7430375,8
640045,12
515549,3
8305651,3
4194286,7
226929,3
412527,10
38624,5
771126,7
304254,3
1876569,6
1080546,30
226925,6
256802,17
6744629,3
1296615,6
651144,4
2588572,3
1808888,12
624230,7
61,153
989143,4
522826,68
684170,6
393315,3
5725298,4
226938,4
439904,4
1184739,15
1475439,9
46,23
6735110,30
490502,3
95095,6
2757003,4
1111734,16
1180346,20
1111735,6
3361176,11
331155,3
1823922,6
398926,3
1378166,4
1345544,4
172142,4
10819,5
183332,14
137129,4
1608419,3
360363,6
2980199,5
23467,3
3568409,6
150119,15
10820,3
37512,33
5506854,14
2039908,17
1123704,13
7688038,8
586154,7
2774133,4
2774130,8
225225,18
3724601,5
23471,9
984535,5
3934142,3
1523287,3
2304571,28
890772,3
37500,4
61846,4
485997,59
31375,9
225235,10
516645,8
933062,4
1297700,4
3201008,94
1776898,3
3120324,4
4698815,4
555688,7
5087472,4
2318510,4
4257209,8
61871,5
45018,8
4049661,16
1776895,4
31384,5
327742,88
715685,4
137119,11
3156523,4
1885473,20
257989,7
249990,8
129583,5
1289001,4
4793488,3
37552,8
446956,9
107825,4
407445,33
618785,4
619832,7
910823,9
2197304,7
111443,10
398977,105
6197452,97
3890580,8
82387,7
2465916,3
599010,5
6118976,3
7214257,11
1965314,3
760329,10
3947600,15
4401353,15
883311,62
1872012,23
2183569,5
1223912,4
5351146,6
318092,10
4552335,8
1392555,5
668105,3
211342,7
111462,60
115895,35
137100,3
1423065,4
115891,6
3685891,7
34249,10
2563920,11
38678,3
3886980,14
3512841,33
215495,4
5505342,12
573865,7
10835149,3
111468,13
619810,4
3300943,4
129533,5
111470,5
1346660,4
4012389,8
1611017,16
519865,8
4341941,7
37560,50
231971,3
34261,13
37563,4
10514932,8
656593,12
967135,3
625770,4
3429559,4
7320736,4
745951,25
4049631,5
662448,8
1027589,12
6707657,14
82395,7
81261,4
490587,3
25754,13
1747760,4
6088011,3
3119080,36
691020,13
4367775,5
34425,12
868852,5
1726378,16
2157322,5
2465721,3
4348567,17
3973162,4
2605299,4
510039,20
889684,4
2362017,4
194457,7
195504,5
1753084,11
973926,5
46862,6
1829277,4
3795344,6
520913,11
756323,7
1138904,3
571353,5
1903135,7
1136793,3
3228034,16
8715827,4
3507496,16
4558506,6
1753052,21
4634844,9
1006256,15
1474442,3
2031622,3
481356,32
500526,24
1136799,4
394423,14
558748,8
356562,4
1812839,4
829767,4
816869,4
765977,4
407717,4
6238161,4
1136786,36
6870418,7
409975,36
23891,7
5497234,3
5140798,10
1599581,7
3287637,4
3487375,13
828261,20
40949,4
2986510,8
7906375,6
255694,18
498872,9
1474464,4
86952,3
46899,8
1401887,4
500581,4
34451,4
2637153,3
2232179,27
1770475,10
1438554,3
1038036,8
481301,4
2307283,5
3314481,5
413697,8
1911245,47
218532,13
2737839,8
1901035,32
361129,4
218534,6
2307289,9
83985,16
146977,37
1609282,5
4215042,4
6815928,3
2829101,4
867705,16
226597,7
4052503,3
67190,8
3480003,8
2146310,12
431483,16
961819,4
5515129,3
1389117,8
3457658,8
1986695,20
24464,3
2683117,27
4149313,12
10736351,3
3488066,3
251165,20
6863199,21
850735,5
1546911,3
100942,3
90444,13
40994,22
1084764,4
5019180,5
338808,8
23842,8
4402571,5
1028927,23
779694,3
4915257,6
1028921,3
207218,3
4393523,4
22317,15
251161,8
1911255,22
402860,4
2269557,3
1540652,8
1806102,4
583056,35
139449,114
250271,4
7146559,6
35531,6
1354603,4
1402441,7
1231969,4
173814,5
22307,8
2195750,4
2072158,11
39440,5
1619635,3
24435,4
24438,13
12805,19
5419052,3
35527,9
5863158,8
1105054,5
2685344,5
431436,3
4995109,155
207241,8
1353577,6
1340931,6
4263812,4
1180266,33
2602748,4
839247,8
717109,15
112607,26
5350156,4
515207,8
640263,5
1233440,4
2028231,4
1747721,7
3326071,4
5498768,8
3812162,5
90469,17
6732494,82
3045436,91
5953528,6
47952,75
1050773,18
47950,14
1876922,16
38821,32
106363,8
566986,4
2874511,4
816803,9
180642,4
195547,8
1105039,17
179452,4
2296997,10
305904,12
286925,8
4579184,4
8749076,11
214328,6
1769868,9
47967,5
408823,12
179480,10
3623249,5
12843,44
305914,28
22333,15
2433478,8
5313007,100
1050794,17
47970,6
3326045,4
106337,5
7180098,53
5372223,6
976589,7
180665,63
5434920,4
3581273,21
811634,27
30171,8
2511404,9
853919,16
1684027,17
497384,11
3513857,20
1888434,20
2303377,5
626925,4
903951,3
517446,4
960072,4
82448,8
280019,36
429062,11
884749,3
5327068,19
1653544,8
8716972,4
7818457,9
1889573,23
3178049,3
6343448,29
1522097,92
2529643,8
485817,5
924793,3
395572,23
2091668,64
482901,3
916169,5
5354399,17
4176210,9
2702387,4
241923,8
845633,8
3807086,4
2753937,3
1475560,16
6478742,25
6140471,9
30156,10
8391379,6
1652431,4
179440,4
3057153,10
396690,25
7219239,8
4124864,5
3186333,5
2938584,11
2075478,6
2075479,7
3239434,73
7749910,3
114481,7
38717,19
7944369,107
7825300,14
1256174,4
37255,7
110418,11
1540698,5
35460,4
1884295,4
626974,3
2144195,8
658580,5
2506461,14
402779,20
211251,20
172255,13
2602697,6
121062,6
395521,22
37257,16
280053,4
66127,19
97742,4
626988,8
715966,7
587325,8
1882842,3
280048,10
97754,3
1896615,26
1874739,8
172268,5
4366164,3
761507,4
3748982,7
68255,13
331081,12
1656895,6
37233,107
39495,4
39496,3
7797141,14
2312798,24
359160,10
655378,4
549695,10
368913,12
4790181,16
884784,4
884783,3
1301650,20
884768,3
728144,3
4836846,3
684229,4
338793,40
280026,4
3113037,12
1137406,4
151896,3
326373,5
3893544,3
210158,19
516707,10
445203,12
516706,12
1004068,7
34370,8
2134826,4
4007330,5
588706,40
396620,6
121094,9
107983,4
396628,6
30102,4
3484330,7
5782216,8
137434,5
5819230,3
437059,5
360412,35
2714643,4
2034820,11
270569,36
2037923,12
4176292,7
2132823,4
483548,20
8335030,3
1703742,4
5118995,4
475363,3
204792,12
1172245,5
722448,8
2853799,9
936390,7
4009575,5
270575,4
396601,14
391355,18
6590536,4
3093737,7
2295823,3
473104,19
973875,3
2377389,3
3959662,5
122155,19
2650239,3
7445671,3
107958,12
255665,8
396659,15
936378,4
151826,4
500617,8
96292,4
359101,8
10332865,34
270596,8
910962,52
1878933,22
396666,6
3943898,7
756370,5
2044308,9
1445003,4
500630,4
3698053,4
352058,3
8275488,3
6477659,14
475313,28
284232,5
936356,3
284235,4
118890,4
226629,7
413713,8
519723,4
107901,4
903929,14
413720,5
2206444,3
3877029,4
888970,3
353170,5
30127,44
1100738,4
67225,4
2557133,5
1693809,6
2910887,12
3157911,4
1903214,16
1647110,6
215784,33
2255716,6
46991,3
3719528,6
1401797,75
251229,4
413770,19
129834,16
12990,7
8008740,3
362739,8
2465626,38
1838889,3
6552801,4
779706,5
1890982,3
1172089,13
1747613,16
437106,6
6739345,7
1473426,4
5897674,4
34511,5
3045534,4
24398,11
3156289,10
1890992,6
822393,16
1561075,12
1106259,5
204983,3
3287714,4
6088137,3
181603,63
146836,6
12976,19
4720707,40
287634,29
961744,8
8279075,4
2801587,13
362725,10
285506,16
356471,8
394551,4
367013,8
2885445,25
5395642,5
810272,4
332026,4
2240411,4
1237502,7
6826879,5
4695891,14
555996,5
641409,30
4349715,31
839180,8
1612757,13
2318202,5
396806,23
7256105,31
2522673,37
31083,11
6090136,4
100832,8
922659,8
1668339,4
8917987,4
135191,5
2202005,12
498966,7
255584,10
190922,4
1306073,5
7034278,4
2240430,9
383901,6
34580,8
361224,6
362752,92
1357896,12
2679040,7
150423,8
700898,9
10636,7
3487488,10
5755232,4
1524107,4
796802,14
6002660,3
2318236,5
961711,3
543537,5
2429323,9
1038153,5
2044139,53
215725,4
3334650,13
10646,32
10649,9
5216208,28
1320880,4
1837758,24
287699,14
162933,4
145762,9
2433547,28
1354726,3
12908,11
9632868,35
241752,21
1905315,8
5043962,12
338900,4
173938,12
2024905,40
90329,6
1267755,5
8518624,5
2147976,8
2736641,9
972494,15
1978262,3
640335,20
1180181,4
23735,12
23733,12
24343,17
1135167,7
3244046,8
1057735,4
241770,4
3799770,6
3969057,52
173919,8
1447919,5
74375,17
38904,29
8225570,4
139575,4
68224,6
139572,7
172451,5
338918,4
368811,12
2901151,11
3597493,28
1978203,4
35617,14
3193601,8
203348,8
1195385,4
3835957,3
172003,8
527140,4
3852448,5
1457471,4
399832,30
2045251,3
7493925,12
24364,3
2823851,4
2472622,4
1400224,5
867659,13
3942584,6
997291,22
883095,4
173961,4
2619231,15
1447930,9
46966,4
204905,4
2296881,4
6597783,4
393447,18
1446409,20
5500066,3
82620,8
2683003,10
979803,16
2702225,3
2952191,16
3196898,4
2028116,7
515335,7
12930,15
3646238,8
2683033,8
1829105,8
9157549,8
2816895,8
194308,8
207310,7
3740260,4
333139,3
4461818,20
408726,24
112727,11
1978229,3
2312848,12
1822203,8
1986522,4
1884212,18
2736610,4
383992,91
5500040,4
1540738,16
195425,3
515339,4
8570212,5
6909128,3
162926,8
383998,104
1730374,5
287690,41
6372205,53
3849793,57
270607,20
22130,12
693496,4
412752,4
5502281,3
5786545,19
1028866,10
5606666,12
3545195,3
30037,3
1013503,3
333076,42
128262,20
6110206,12
2847272,4
2876801,3
795720,3
139639,4
5199663,4
1889436,4
3193514,160
179313,4
82536,10
389395,11
6343347,7
68157,6
293862,7
1599608,4
2602764,4
38832,5
5861882,7
143586,5
3673606,3
7642974,9
6416895,10
1518051,11
5433531,11
4327301,3
390078,5
25908,16
4084333,12
333052,3
2830848,8
6201485,4
1039241,5
1457370,3
4257093,146
214111,4
68172,6
812475,7
8434486,36
2467187,4
5027458,4
1137348,6
587490,10
188991,5
3545181,7
1868234,3
438276,3
1084894,9
572558,14
4034285,12
248666,7
7565272,3
1654663,4
270646,7
412704,4
270647,8
1724283,41
30077,3
1896720,17
402875,18
2433517,5
7555980,4
4372953,4
2074250,6
588676,4
8051152,13
1837717,7
1261244,4
22183,8
3163365,3
1086674,17
252832,44
37344,4
4051324,3
1184520,9
82576,18
30088,4
82578,16
1027392,14
211127,16
3096563,10
5025187,4
6168112,7
1165061,4
916015,10
4279489,4
651339,21
2296820,3
97869,159
211133,6
4049821,4
7753668,3
211114,12
526072,7
254954,4
139658,8
37363,3
514443,4
4600894,7
890950,111
172383,9
1874616,10
2584443,3
143568,6
4640690,4
6527748,7
2780505,29
396712,7
97846,12
1703621,11
1027338,4
483667,4
1429367,16
2161794,3
1350255,3
7878235,3
1301586,6
975526,3
1256034,4
208493,3
1051915,32
226790,4
6818477,3
1654629,3
6631052,29
663755,3
31175,8
1585873,4
7727318,4
1657883,6
7058942,16
34484,3
573658,22
2386888,12
5389553,7
3848656,7
761694,3
2255671,4
618536,8
111699,6
8279009,12
475495,8
284332,8
6283326,11
794671,17
3602727,8
2073151,16
31180,13
718786,20
1770540,7
586364,14
284323,3
401315,4
151913,13
3329626,12
2633025,4
692397,5
618510,8
220874,11
181681,18
25992,3
3117454,6
618515,7
844238,73
429100,10
1655729,3
550288,4
75844,5
2118786,3
31127,7
75848,4
1051965,8
352174,4
293890,11
341512,3
1554583,6
1770530,11
3567196,4
8275595,7
407640,12
625984,19
3538759,4
187440,70
1139336,4
327995,7
210096,11
4049899,48
9583777,3
3890374,12
4219498,4
10937141,6
3121640,13
1926246,4
829975,6
906788,4
2803727,3
516872,4
137355,20
2860926,5
7726295,13
2253501,9
1926232,3
765997,4
6668551,4
485737,6
2436835,6
2819967,13
3943777,9
2334050,9
446770,7
25951,13
8519740,3
285415,4
327973,4
30021,30
3843306,7
505837,3
241622,3
143064,5
5330918,48
2815257,4
481148,22
3379929,6
1611616,4
2169943,4
5145281,3
3095305,4
33051,6
256575,3
6480263,7
209699,3
438782,6
3624912,16
717342,3
1868748,8
577102,10
481139,3
82754,4
2282144,4
290093,4
13706,4
97598,4
5320074,14
1613775,15
8675098,3
1071301,4
29002,7
1948491,7
7474057,3
935739,10
934689,3
1201879,20
218372,3
5352512,7
5330904,4
896682,3
340335,4
13720,4
5259903,3
4008639,8
203469,94
2696378,7
390028,6
9791522,5
1839337,132
390026,4
4446303,4
1759442,112
1005352,15
845495,4
361793,20
2815293,9
325082,8
648890,3
325085,3
640462,4
538266,5
9659298,7
82705,6
552741,4
4439425,24
3600259,6
2713357,51
2334533,9
1446331,10
361784,28
4297527,39
607053,5
845481,8
332331,3
128891,22
1398918,5
3068463,4
218347,12
7877062,8
344787,4
2529015,4
2790848,3
845469,23
3581007,3
607032,5
1311782,12
3596444,4
2790403,6
4501294,4
1050126,15
515038,6
9155199,3
1100139,4
152671,4
75104,154
2801425,18
150537,8
1389373,14
475970,4
4967449,6
877219,3
692469,98
2988896,6
1352285,7
204656,3
7719880,5
1229471,8
7979106,5
247452,4
1884986,4
521860,4
3820494,5
8029322,4
3726354,9
106185,13
3418667,8
3025795,12
2947630,6
715298,6
3462596,3
1006464,6
4480400,3
607068,8
76587,10
5757964,4
938765,27
76586,4
516128,4
394227,3
3069819,3
1306181,4
96485,3
332392,20
122756,28
496043,5
2902156,3
496041,24
7984344,4
4413888,10
1061883,7
80790,10
38193,4
40734,20
359418,4
1078274,12
5064814,4
68509,4
129923,6
2801462,29
242714,11
38189,4
1401204,4
242701,4
107219,5
41880,70
1658709,12
4007158,4
8854232,7
879425,20
12645,11
2282153,3
129950,3
762871,11
6816857,24
438754,10
359402,3
713197,4
2601352,5
1524412,137
3943555,9
9264104,8
2601353,3
150560,8
2168825,8
438757,16
2197807,3
1811951,29
181505,160
2146985,14
128823,4
452510,22
823345,4
8735328,4
111735,3
3161419,7
1503863,4
4263627,28
5901616,3
7872914,3
1903437,4
587966,3
1072468,4
971561,20
485613,50
938826,10
1308340,5
3560999,3
806185,3
144577,4
3722000,3
2935266,16
180084,4
3747746,4
3286334,12
2935261,4
716320,4
655548,8
2317064,4
150493,4
1013402,4
469177,6
7073,5
2565676,4
152715,3
5609279,8
6957771,6
152709,3
6063485,5
333834,19
3284223,106
1139693,3
1282477,7
3582570,4
3516833,11
2924079,6
2887982,21
31014,10
1737811,4
1558278,5
23117,3
1018888,36
38115,4
7044,10
76506,8
716345,4
1094006,9
1282483,20
2362795,6
700173,3
1172040,12
3350681,3
5734340,8
8441833,3
715338,27
7051,6
1703942,8
1467676,6
2261138,6
23104,3
1557653,4
98651,3
1036588,4
3568110,5
181565,4
1658631,32
2257233,7
8152536,5
567791,7
2796483,9
5942939,4
6641350,7
83848,3
6483522,4
924939,3
1180868,5
23162,39
505750,4
2345484,20
83853,4
152751,9
475579,17
1018819,6
31065,7
2401782,5
2083311,3
1747103,4
7119060,6
6863896,4
1172014,10
31050,5
1823427,3
6274129,8
1557627,6
990986,4
1860361,11
249655,8
8642126,3
577080,5
2925964,28
469189,4
4160949,7
3266377,60
2134600,6
31041,3
8748153,8
4664266,3
136563,12
98619,3
1532596,8
2262757,5
888350,4
4084022,7
1311720,8
37008,3
4265227,4
564562,4
972606,4
2673304,5
3213766,140
203531,9
3400565,154
61352,4
177024,11
136582,22
1569002,5
779491,27
2760894,9
3500092,7
3450082,4
3313500,25
937266,4
3313502,4
5171886,12
35227,8
1684225,3
550599,3
3489701,146
4697764,76
7360844,11
2363864,4
757686,9
211020,3
789235,14
807696,7
105065,8
1084540,16
383568,4
795646,3
1902324,4
216198,4
626760,4
1094077,3
3324548,12
896705,8
480745,13
975605,11
22052,19
619511,15
1889340,10
3364398,6
182166,11
136599,7
8588673,6
82676,5
6092600,14
9087962,4
6373285,29
425980,9
1446294,3
7018,4
1610073,5
1608727,6
3746645,9
391520,3
1400035,22
1017767,4
1133537,4
3673950,3
896769,6
97547,12
1561529,16
845407,35
2285487,10
1561526,4
474450,13
309184,92
37050,31
706321,7
3746659,6
1830029,11
344724,4
61369,52
6337533,5
3407481,4
33119,4
423858,7
2198938,5
82656,4
1976626,11
1691948,19
182115,16
182116,25
1564899,4
3389115,6
412868,4
1683195,8
340386,5
82666,3
1105334,12
5734388,4
714247,3
3463726,3
1652689,4
1684247,7
1084570,16
407168,6
10892301,44
1812914,39
2122254,38
2802413,4
3581151,7
945155,5
4697705,3
1525850,16
2860381,4
2157452,14
12726,4
179102,39
77982,14
13850,6
2082367,4
2318051,12
355086,4
203595,5
1913421,3
1310690,3
3163520,4
3624811,4
1646183,6
3718679,8
7331978,5
361883,17
33158,11
918889,5
12717,28
256480,8
96527,5
437308,4
13845,44
110374,4
1100062,7
128954,8
74172,4
33160,6
40684,32
7979299,4
3094147,6
1519302,16
218480,24
40681,4
1432253,6
917823,3
723688,7
8897649,4
922045,5
13834,4
4055124,4
111831,14
1798365,6
7983314,6
29155,5
3748903,4
383747,3
1182961,14
520209,12
325154,9
82871,20
1811893,14
3382308,4
7481624,4
1006543,5
945112,5
2520441,4
2130127,3
7792095,3
6784769,3
6343973,4
2116338,24
33197,8
33190,47
1244583,9
3307520,4
251064,19
84953,10
151691,13
2908295,4
2875565,8
1245280,4
633905,3
717497,20
640567,4
1407107,3
1006528,4
263103,10
264633,6
1753350,9
182174,7
5183292,6
242668,4
40633,7
13862,21
1145750,8
35438,22
779584,24
4633891,6
1357692,6
1244565,4
150632,4
885950,6
2909393,3
692570,4
2393990,157
5901543,3
6668815,3
1597454,3
83878,8
1289436,3
111883,25
242616,4
208216,8
538179,15
1297206,13
970357,16
1703891,7
1312998,4
332275,24
2508916,4
1752245,4
762931,6
5463740,7
2549246,5
7133581,7
242608,8
811167,3
278442,8
3943472,4
1769349,4
2255918,7
1036495,4
3501660,8
179171,15
1867324,8
1811803,24
4480546,3
3289880,4
1022940,3
2008905,3
8469358,6
2373117,3
278453,4
970396,3
83888,15
1685464,8
75245,16
5568947,4
1144611,4
3459999,3
249485,5
475638,25
718602,38
80886,5
1357645,10
3289863,3
2194597,3
247335,13
41794,4
2571094,8
3451315,3
5351536,4
576112,4
96563,3
1438861,13
2595682,4
2853382,9
80868,4
1431153,19
1245230,10
2467761,3
8166187,4
1050293,5
5031768,5
475614,4
1894368,8
998122,6
1740603,11
150698,4
482357,11
7097814,3
2579289,24
707859,3
900711,3
946984,16
3414323,18
438858,4
7140221,3
95416,100
648700,4
75277,12
773712,4
4501311,8
2645754,3
1685427,3
80895,7
29190,4
783079,17
80897,32
3069923,4
823201,3
973814,16
1283400,6
5419408,12
1229618,4
2935110,8
401101,5
1087560,3
136409,14
4110970,3
38237,4
451031,23
293669,3
3025943,5
1976544,4
1532420,84
1881693,10
3159822,8
452420,7
2212613,4
2990046,3
1875537,16
3031547,3
2217826,4
5568868,4
178058,7
2355323,36
4424343,5
452454,7
1860264,36
2848140,7
2073343,3
7189,3
76408,4
2467785,11
700276,9
2068754,25
1036419,19
1039447,12
772185,5
2377432,8
9459599,10
7940734,156
2562363,4
5755874,4
7884010,3
4218562,3
990868,6
1902401,3
202541,4
3271521,3
3106500,4
917793,4
3893896,10
1883836,6
23038,5
3388198,6
5379042,6
23036,24
1836463,12
7330912,6
2859812,8
2947553,6
181473,5
181478,4
844462,7
358191,64
844463,7
384781,3
1906691,5
973745,5
104081,19
469070,3
1837066,50
2293812,17
1181469,10
1569140,20
3418636,3
12690,4
4044662,3
3668689,4
807557,12
424325,4
469085,6
505645,7
3312125,5
5305499,4
215015,3
204690,27
1256252,6
9160381,6
1659653,4
204689,5
916698,4
4736407,3
286353,5
249541,20
2982340,24
9877734,4
104055,5
151775,13
35332,6
